Season,GrandPrix,Driver,Team,GridPosition,FinalPosition,Points,MainCompound,PitStops,AvgLapTime,AirTemp,TrackTemp,Rain,Top10,Top5,Top3,Victory
2023,Pre-Season Testing,VER,Red Bull Racing,1.0,1.0,26.0,MEDIUM,2,96.83268627450981,21.473509933774835,30.94105960264901,False,1,1,1,1
2023,Pre-Season Testing,NOR,McLaren,2.0,2.0,18.0,MEDIUM,2,97.16343137254904,21.473509933774835,30.94105960264901,False,1,1,1,0
2023,Pre-Season Testing,HAM,Mercedes,7.0,3.0,15.0,MEDIUM,2,97.48968627450981,21.473509933774835,30.94105960264901,False,1,1,1,0
2023,Pre-Season Testing,PIA,McLaren,3.0,4.0,12.0,MEDIUM,2,98.55219230769231,21.473509933774835,30.94105960264901,False,1,1,0,0
2023,Pre-Season Testing,RUS,Mercedes,6.0,5.0,10.0,SOFT,2,98.61815384615385,21.473509933774835,30.94105960264901,False,1,1,0,0
2023,Pre-Season Testing,PER,Red Bull Racing,15.0,6.0,8.0,MEDIUM,2,98.65038461538461,21.473509933774835,30.94105960264901,False,1,0,0,0
2023,Pre-Season Testing,ALO,Aston Martin,9.0,7.0,6.0,MEDIUM,2,98.73328846153846,21.473509933774835,30.94105960264901,False,1,0,0,0
2023,Pre-Season Testing,ALB,Williams,8.0,8.0,4.0,MEDIUM,2,98.74646153846155,21.473509933774835,30.94105960264901,False,1,0,0,0
2023,Pre-Season Testing,LEC,Ferrari,4.0,9.0,2.0,MEDIUM,3,98.76205769230768,21.473509933774835,30.94105960264901,False,1,0,0,0
2023,Pre-Season Testing,SAI,Ferrari,5.0,10.0,1.0,HARD,2,98.77665384615385,21.473509933774835,30.94105960264901,False,1,0,0,0
2023,Pre-Season Testing,SAR,Williams,14.0,11.0,0.0,MEDIUM,2,98.8571153846154,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,BOT,Alfa Romeo,20.0,12.0,0.0,HARD,2,98.8993846153846,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,HUL,Haas F1 Team,11.0,13.0,0.0,MEDIUM,3,98.91540384615385,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,STR,Aston Martin,12.0,14.0,0.0,MEDIUM,2,98.83501923076922,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,ZHO,Alfa Romeo,17.0,15.0,0.0,MEDIUM,4,98.97611538461538,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,TSU,AlphaTauri,16.0,16.0,0.0,SOFT,3,99.00313461538462,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,DEV,AlphaTauri,18.0,17.0,0.0,SOFT,3,99.03973076923077,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,GAS,Alpine,10.0,18.0,0.0,MEDIUM,2,99.99128888888889,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,MAG,Haas F1 Team,19.0,19.0,0.0,MEDIUM,1,94.7066129032258,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Pre-Season Testing,OCO,Alpine,13.0,20.0,0.0,SOFT,1,95.15011111111112,21.473509933774835,30.94105960264901,False,0,0,0,0
2023,Bahrain Grand Prix,VER,Red Bull Racing,1.0,1.0,25.0,SOFT,3,98.89010526315789,27.43167701863354,31.01180124223602,False,1,1,1,1
2023,Bahrain Grand Prix,PER,Red Bull Racing,2.0,2.0,18.0,SOFT,3,99.10040350877193,27.43167701863354,31.01180124223602,False,1,1,1,0
2023,Bahrain Grand Prix,ALO,Aston Martin,5.0,3.0,15.0,HARD,3,99.56794736842104,27.43167701863354,31.01180124223602,False,1,1,1,0
2023,Bahrain Grand Prix,SAI,Ferrari,4.0,4.0,12.0,HARD,3,99.73312280701754,27.43167701863354,31.01180124223602,False,1,1,0,0
2023,Bahrain Grand Prix,HAM,Mercedes,7.0,5.0,10.0,HARD,3,99.78443859649124,27.43167701863354,31.01180124223602,False,1,1,0,0
2023,Bahrain Grand Prix,STR,Aston Martin,8.0,6.0,8.0,HARD,3,99.84628070175438,27.43167701863354,31.01180124223602,False,1,0,0,0
2023,Bahrain Grand Prix,RUS,Mercedes,6.0,7.0,6.0,HARD,3,99.87033333333332,27.43167701863354,31.01180124223602,False,1,0,0,0
2023,Bahrain Grand Prix,BOT,Alfa Romeo,12.0,8.0,4.0,HARD,3,100.16461403508774,27.43167701863354,31.01180124223602,False,1,0,0,0
2023,Bahrain Grand Prix,GAS,Alpine,20.0,9.0,2.0,HARD,4,100.18401754385965,27.43167701863354,31.01180124223602,False,1,0,0,0
2023,Bahrain Grand Prix,ALB,Williams,15.0,10.0,1.0,SOFT,4,100.46508771929824,27.43167701863354,31.01180124223602,False,1,0,0,0
2023,Bahrain Grand Prix,TSU,AlphaTauri,14.0,11.0,0.0,HARD,4,100.4843157894737,27.43167701863354,31.01180124223602,False,0,0,0,0
2023,Bahrain Grand Prix,SAR,Williams,16.0,12.0,0.0,SOFT,4,100.67628571428573,27.43167701863354,31.01180124223602,False,0,0,0,0
2023,Bahrain Grand Prix,MAG,Haas F1 Team,17.0,13.0,0.0,HARD,4,100.95523214285716,27.43167701863354,31.01180124223602,False,0,0,0,0
2023,Bahrain Grand Prix,DEV,AlphaTauri,19.0,14.0,0.0,HARD,3,101.05819642857143,27.43167701863354,31.01180124223602,False,0,0,0,0
